source,Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Month,Year,playlist_month
Months/august_2020.csv,6CDzDgIUqeDY5g8ujExx2f,4yvcSjfu4PC0CYQyLy4wSq,Heat Waves,Heat Waves,Glass Animals,2020-06-29,238805,82,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:15:00Z,"gauze pop,indietronica,shiver pop",0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-6,0.0921,0.531,80.87,4,august,2020,2020-08-01
Months/august_2020.csv,2CsnpBAB8VQMTyPuws57ao,7EhUXju6pssa8o3CvFJTew,Huit octobre 1971,Troupeau bleu,Cortex,1975-07-15,266040,56,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:15:11Z,jazz funk,0.512,0.661,2,-10.514,1,0.0683,0.219,0.855,0.155,0.778,82.006,4,august,2020,2020-08-01
Months/august_2020.csv,1jYBgVBe93iKdvLcit7LIC,6aq8T2RcspxVOGgMrTzjWc,Memorabilia,Non-Stop Ecstatic Dancing,Soft Cell,1981,320400,6,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:15:21Z,"new romantic,new wave,new wave pop,synthpop",0.567,0.986,5,-7.766,0,0.199,0.0194,1.13e-4,0.574,0.416,135.531,4,august,2020,2020-08-01
Months/august_2020.csv,1cwWIZtBYrnV3qM0inD1s8,6uZHP2IZqZWsBPnt2aGisY,Heart of Grass,Heart of Grass / Stuck In My Head,Silk Rhodes,2015-02-24,285320,36,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:15:32Z,NA,0.899,0.132,5,-11.378,1,0.0411,0.171,0.0034,0.0877,0.337,137.308,3,august,2020,2020-08-01
Months/august_2020.csv,3AvWmgrhL1nL93F7WTPQaQ,"2KAcGNHkwCFJb7w19oaqmU,2RhGXxsDpB0eB122Ce3WYB,7cIx4IDh0zLqXBxuNSqFNq,0994Up3Ob4zUFm3OFOWpzJ",LIGHT TURN GREEN,SHEEESH,"MXXWLL,John Givez,Rae Khalil,CARRTOONS",2020-05-22,193004,41,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:15:42Z,"indie r&b,neo r&b,popping,christian hip hop,christian trap,alternative r&b,oc indie",0.546,0.659,2,-8.718,1,0.515,0.388,8.27e-4,0.115,0.792,85.57,3,august,2020,2020-08-01
Months/august_2020.csv,3DcL8FXLA9iKwqnyj9POLt,"1ybINI1qPiFbwDXamRtwxD,6U3ybJ9UHNKEdsH7ktGBZ7,1rHOtdmGNr5vcYNw5v7QGC",Baguetti (with JID & Kenny Beats),Baguetti (with JID & Kenny Beats),"Smino,JID,Kenny Beats",2020-07-21,180765,63,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:15:49Z,"alternative r&b,hip hop,rap,underground hip hop,trap",0.788,0.513,7,-9.56,1,0.535,0.418,0,0.125,0.663,70.08,4,august,2020,2020-08-01
Months/august_2020.csv,1Tpn9QCsj746NNbDxQ24gr,"3Gm5F95VdRxW3mqCn8RPBJ,50co4Is1HCEo8bhOyUWKpn",Compensating (feat. Young Thug),Compensating,"Aminé,Young Thug",2020-07-06,197855,2,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:15:56Z,"hip hop,pop rap,portland hip hop,rap,underground hip hop,atl hip hop,atl trap,gangster rap,melodic rap,trap",0.867,0.616,5,-5.405,0,0.169,0.292,0,0.253,0.495,98.017,4,august,2020,2020-08-01
Months/august_2020.csv,5OkYfk72CNL8XLqa3gp9q7,"0Y4inQK6OespitzD6ijMwb,0eVyjRhzZKke2KFYTcDkeu,4V8LLVI7PbaPR0K2TGSxFF","Something to Rap About (feat. Tyler, The Creator)",Alfredo,"Freddie Gibbs,The Alchemist,Tyler, The Creator",2020-05-29,282560,65,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:16:04Z,"alternative hip hop,hip hop,indiana hip hop,rap,southern hip hop,underground hip hop,hardcore hip hop,west coast rap",0.406,0.524,5,-11.071,1,0.255,0.469,3.95e-6,0.117,0.412,56.046,4,august,2020,2020-08-01
Months/august_2020.csv,1tuwC1Ob5vnYZhvg3zyzJg,7bu3H8JO7d0UbMoVzbo70s,Pictures of You - 2010 Remaster,Disintegration (Deluxe Edition),The Cure,1989-05-02,448466,57,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:16:14Z,"new wave,permanent wave,rock,uk post-punk",0.484,0.776,9,-6.48,1,0.0312,0.00371,0.109,0.131,0.495,171.935,4,august,2020,2020-08-01
Months/august_2020.csv,5ovaAL9Xo7FRPRU3QZv8eS,"53QzNeFpzAaXYnrDBbDrIp,0Mz5XE0kb1GBnbLQm2VbcO",Beauty In The Dark (Groove With You) - Mos Def,The Isley Brothers: Taken To The Next Phase (Reconstructions),"The Isley Brothers,Mos Def",2004-08-24,354266,50,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:16:23Z,"classic soul,disco,funk,motown,quiet storm,soul,alternative hip hop,conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop",0.571,0.537,9,-10,1,0.127,0.306,0.139,0.0923,0.401,164.265,4,august,2020,2020-08-01
Months/august_2020.csv,2NezvW9i5IsMfzjbLI6XUW,1QfEfvB62EEl4upf2ANKkR,Like It Like That,Lost In June - EP,Pip Millett,2020-04-10,179666,44,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:16:34Z,"alternative r&b,chill r&b,indie r&b,indie soul,uk contemporary r&b",0.611,0.263,7,-7.766,0,0.377,0.531,2.69e-4,0.108,0.192,76.307,4,august,2020,2020-08-01
Months/august_2020.csv,2u3HmBPHrk3ooSdVikignW,4YHtIE7FI8ITfekzzN5Jpl,Sweet Thang,Freedom Flight,Shuggie Otis,1971,252173,58,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:16:48Z,"classic soul,funk,jazz funk,psychedelic soul,soul",0.432,0.518,7,-13.403,1,0.0375,0.0965,0.788,0.136,0.339,142.735,4,august,2020,2020-08-01
Months/august_2020.csv,3BsRVYxmYWzLkM1kWpDo59,3yg8VEfEzpr8T9NkiEsycS,WhereYouGonnaGo?,WhereYouGonnaGo?,Jitwam,2017-07-07,308874,49,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:16:56Z,"indie jazz,indie soul,lo-fi house",0.812,0.855,2,-9.117,0,0.106,0.34,0.0857,0.127,0.479,118.013,4,august,2020,2020-08-01
Months/august_2020.csv,5qz1YfTCQCrgDdSbIBokLZ,0fTav4sBLmYOAzKuJw0grL,Saving,Juicebox,Mac Ayres,2019-08-16,222288,35,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:17:06Z,"alternative r&b,chill r&b,indie r&b,pop,r&b",0.445,0.595,11,-6.525,0,0.0882,0.523,0,0.353,0.446,163.806,4,august,2020,2020-08-01
Months/august_2020.csv,0qhWmFudsWBF4JTcHkH4Ts,"7FDlvgcodNfC0IBdWevl4u,2O7oRN5HAWrg21HegiHMXK",Glacier (Atu Remix),Post Tropical (Deluxe Edition),"James Vincent McMorrow,Atu",2013-01-14,219200,22,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:17:24Z,"chamber pop,indie folk,irish singer-songwriter,neo mellow",0.349,0.414,7,-9.817,1,0.0495,0.704,0.00352,0.195,0.15,74.362,4,august,2020,2020-08-01
Months/august_2020.csv,4LLNd36WeJKv8pzjGeoMXZ,"1ybINI1qPiFbwDXamRtwxD,4p75GTNEXwsAAkpweMVtKo,0p5axeJsbtTCXBrRVoKjwu",Backstage Pass (with Monte Booker & The Drums),Backstage Pass (with Monte Booker & The Drums),"Smino,Monte Booker,The Drums",2020-08-14,224384,57,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:17:31Z,"alternative r&b,hip hop,rap,underground hip hop,viral rap,brooklyn indie,indie rock,indie surf,modern rock,new rave",0.688,0.477,2,-8.764,1,0.053900000000000003,0.131,0.00664,0.088,0.374,150.214,4,august,2020,2020-08-01
Months/august_2020.csv,5hXSEVNXBpNgm0f5ffuC5k,4jwROPSUkTkohLCRiyjiZZ,CLOSURE,CLOSURE,DESTIN CONRAD,2020-02-12,183545,29,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:17:42Z,"alternative r&b,chill r&b,indie r&b",0.704,0.407,0,-10.221,1,0.368,0.568,0.0012,0.103,0.708,130.305,4,august,2020,2020-08-01
Months/august_2020.csv,17Eb97v6hdjqA90PFGzZ04,"2FwDTncULUnmANIh7qKa5z,70gP6Ry4Uo0Yx6uzPIdaiJ,0tOrKkXIn3VYyVHFEPG6Xd",Risk - Galimatias Version,Risk (Galimatias Version),"FKJ,Bas,Galimatias",2020-05-08,208946,40,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:17:48Z,"filter house,indie soul,hip hop,pop rap,queens hip hop,rap,sudanese pop,underground hip hop,alternative r&b,chillstep,vapor soul,vapor twitch",0.551,0.453,4,-8.128,0,0.468,0.447,4.58e-4,0.642,0.325,206.277,4,august,2020,2020-08-01
Months/august_2020.csv,0zY8t5dC1KQXcPUKByWMJM,7bu3H8JO7d0UbMoVzbo70s,Disintegration - 2010 Remaster,Disintegration (Deluxe Edition),The Cure,1989-05-02,499973,45,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2020-09-01T17:17:57Z,"new wave,permanent wave,rock,uk post-punk",0.593,0.943,2,-5.948,1,0.0568,0.308,0.0284,0.366,0.125,122.02,4,august,2020,2020-08-01
Months/august_2021.csv,1FxBWcrdZ5fzYmIFuUgBE2,6PsktPFR0UZptKdSqmlS5h,Death Cup,Best Buds,Mom Jeans.,2016-07-03,276000,50,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:42:59Z,"alternative emo,diy emo,emo,indie punk,north carolina emo",0.353,0.748,1,-9.339,1,0.0411,0.0947,5.53e-4,0.166,0.574,85.983,4,august,2021,2021-08-01
Months/august_2021.csv,051zam2WDIKOLdu4XYpCaA,"6aaMZ3fcfLv4tEbmY7bjRM,1ybINI1qPiFbwDXamRtwxD",Claymore (feat. Smino),The House Is Burning,"Isaiah Rashad,Smino",2021-07-30,186151,67,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:43:04Z,"hip hop,rap,tennessee hip hop,underground hip hop,alternative r&b",0.688,0.517,1,-10.374,1,0.125,0.632,9.22e-4,0.0887,0.679,141.287,4,august,2021,2021-08-01
Months/august_2021.csv,1B4FoOvmImC6pKOkpQf2eL,"3xGUleMP0VqmYNXcGBNhnI,0TkqXdyWLsssJH7okthMPQ",The Way,YU,"Rosie Lowe,Jay Electronica",2019-05-10,379697,32,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:43:30Z,"alternative r&b,uk contemporary r&b,alternative hip hop,conscious hip hop,hardcore hip hop,hip hop,psychedelic hip hop,rap,southern hip hop,underground hip hop",0.512,0.386,0,-10.917,1,0.0671,0.67,2.91e-4,0.106,0.372,120.774,4,august,2021,2021-08-01
Months/august_2021.csv,1W7gmQ7AgRMIUthrV0OD0h,"20qISvAhX20dpIbOOzGK3q,2Mu5NfyYm8n5iTomuKAEHl",Nobody (feat. Ms. Lauryn Hill),King's Disease II,"Nas,Ms. Lauryn Hill",2021-08-06,282192,64,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:43:41Z,"conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap,hip pop,neo soul,new jersey rap,r&b,urban contemporary",0.732,0.716,10,-5.553,0,0.307,0.408,0,0.169,0.586,91.015,4,august,2021,2021-08-01
Months/august_2021.csv,0ljczRlq0RgOGlnRueIYFJ,30dFzY3dddH5mai3xo749h,Shovel Moonlight,Joy Comes in Spirit,Vicktor Taiwò,2018-06-01,261866,25,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:43:48Z,uk contemporary r&b,0.535,0.439,11,-9.718,0,0.0371,0.817,9.78e-4,0.126,0.299,119.56,4,august,2021,2021-08-01
Months/august_2021.csv,2DkZisoN9h1dLa8Sn5sx0n,48vDIufGC8ujPuBiTxY8dm,Bitter,So Long Forever,Palace,2016-11-04,233360,58,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:43:52Z,english indie rock,0.203,0.715,9,-5.485,1,0.0494,0.0487,8.2e-4,0.051,0.327,78.554,4,august,2021,2021-08-01
Months/august_2021.csv,1mazAW31oI50KA3YLB6UTZ,6niigcazB2JPcpasZfZvq1,ABC,IF U WANT IT,박혜진 Park Hye Jin,2018-12-13,242000,47,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:44:09Z,korean dream pop,0.778,0.857,8,-7.037,0,0.0576,0.00366,0.661,0.116,0.439,120.003,4,august,2021,2021-08-01
Months/august_2021.csv,0PldjOTKRt45S9MrLnlwVM,2Tz1DTzVJ5Gyh8ZwVr6ekU,Kahlil Gibran,Miracle Mile,STRFKR,2013-02-12,241413,58,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:44:14Z,"alternative dance,chillwave,indie rock,indietronica,modern rock",0.676,0.641,9,-7.923,1,0.0296,0.267,0.262,0.119,0.352,84.97,4,august,2021,2021-08-01
Months/august_2021.csv,4RAOvM9hbslL5wnTH82BNm,"55GAehISTHTHMesi0iILAF,1plioVQ0mcgAO7uhvWkJJy",Tonight You Might feat. Lady Wray,Tonight You Might feat. Lady Wray,"Synthia,Lady Wray",2019-09-13,231705,33,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:44:20Z,"funk,indie soul,soul",0.886,0.697,0,-9.21,0,0.0827,0.721,0.0468,0.0835,0.963,98.211,4,august,2021,2021-08-01
Months/august_2021.csv,0ZJLssJk51m0r4j9OvXcju,163tK9Wjr9P9DmM0AVK7lm,California,Solar Power,Lorde,2021-08-20,191881,71,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:44:27Z,"art pop,dance pop,electropop,metropopolis,nz pop,pop",0.448,0.406,9,-11.214,1,0.0948,0.804,1.13e-6,0.28,0.561,185.377,4,august,2021,2021-08-01
Months/august_2021.csv,5Qg1StPjfDnTY42zF7i02d,6HCkJzbswOIc7Qc5TJ1n5l,Inferno,Velvet,JMSN,2018-09-21,264560,48,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:44:38Z,"alternative r&b,indie soul",0.766,0.908,1,-4.769,1,0.119,0.00821,2.6e-5,0.0705,0.791,98.973,4,august,2021,2021-08-01
Months/august_2021.csv,7yYDTV3VQ322o8r4wcYlqZ,"3rWZHrfrsPBxVy692yAIxF,0p4nmQO2msCgU4IF37Wi3j,4exLIFE8sISLr28sqG1qNX",G R O W (WILLOW & Avril Lavigne feat. Travis Barker),lately I feel EVERYTHING,"WILLOW,Avril Lavigne,Travis Barker",2021-07-16,129054,62,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:44:46Z,"afrofuturism,dance pop,electropop,pop,post-teen pop,canadian pop,candy pop,rap rock",0.526,0.857,9,-5.718,1,0.171,0.0114,0,0.0816,0.551,159.841,4,august,2021,2021-08-01
Months/august_2021.csv,0oyfDe0903Cn8UOthKS8kp,0US6t3wOzabccOupxTHl2S,Mama,I See,Cam Cole,2019-11-01,147026,49,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:44:56Z,NA,0.201,0.839,11,-5.303,1,0.0762,4.51e-5,0.836,0.0974,0.316,187.233,4,august,2021,2021-08-01
Months/august_2021.csv,5YTM7OgQDt9EJAYcfHLniJ,09hVIj6vWgoCDtT03h8ZCa,Award Tour,Midnight Marauders,A Tribe Called Quest,1993-11-09,226440,62,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:45:01Z,"alternative hip hop,conscious hip hop,east coast hip hop,gangster rap,golden age hip hop,hardcore hip hop,hip hop,jazz rap,queens hip hop,rap",0.812,0.6,7,-9.414,1,0.254,0.00308,8.38e-6,0.173,0.555,97.338,4,august,2021,2021-08-01
Months/august_2021.csv,3Wrjm47oTz2sjIgck11l5e,0lAWpj5szCSwM4rUMHYmrr,Beggin',Chosen,Måneskin,2017-12-08,211560,96,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:45:08Z,"indie rock italiano,italian pop",0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,4,august,2021,2021-08-01
Months/august_2021.csv,2sXf2JdbB2GlNju00kw9WE,"0du5cEVh5yTK9QJze8zA0C,3jK9MiCrA42lLAdMGUZpwa,6PvvGcCY2XtUcSRld1Wilr",Skate,Skate,"Bruno Mars,Anderson .Paak,Silk Sonic",2021-07-30,203122,82,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:45:12Z,"dance pop,pop,escape room",0.715,0.628,5,-8.268,1,0.0318,0.044,0,0.117,0.779,111.982,4,august,2021,2021-08-01
Months/august_2021.csv,2BHj31ufdEqVK5CkYDp9mA,4hUmsYcvD8C5zuVSP93jb1,Mayonaka no Door / Stay With Me,Miki Matsubara Best Collection,Miki Matsubara,2008,312293,74,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:45:18Z,classic city pop,0.658,0.747,5,-6.615,1,0.0431,0.176,8.49e-6,0.0789,0.792,108.259,4,august,2021,2021-08-01
Months/august_2021.csv,27NovPIUIRrOZoCHxABJwK,"7jVv8c5Fj3E9VhNjxT4snq,2LIk90788K0zvyj2JJVwkJ",INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X,Jack Harlow",2021-07-23,212000,98,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:45:23Z,"lgbtq+ hip hop,pop,pop rap,deep underground hip hop,kentucky hip hop,rap",0.736,0.704,3,-7.409,0,0.0615,0.0203,0,0.0501,0.894,149.995,4,august,2021,2021-08-01
Months/august_2021.csv,51mLQ3w7yR7vjdSTFLWaY5,"3tVQdUvClmAT7URs9V3rsp,3wcj11K77LjEY1PkEazffa",Ginger (feat. Burna Boy),Made In Lagos,"WizKid,Burna Boy",2020-10-29,196146,68,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:45:29Z,"afro dancehall,afropop,azonto,nigerian hip hop,nigerian pop,dancehall",0.545,0.749,4,-6.621,0,0.153,0.103,0,0.232,0.681,100.503,4,august,2021,2021-08-01
Months/august_2021.csv,7IZwjpLSvABzr1E7xeBaRJ,20qISvAhX20dpIbOOzGK3q,Death Row East,King's Disease II,Nas,2021-08-06,200417,63,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:45:36Z,"conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",0.619,0.906,9,-4.198,0,0.302,0.476,0,0.699,0.426,97.186,4,august,2021,2021-08-01
Months/august_2021.csv,3HToRpmkcdb6SwGqiXP1qu,5qRbfEf4Ooo19aRXKQzvUV,1491,Song of Sage: Post Panic!,Navy Blue,2020-12-22,154921,39,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:45:40Z,"alternative hip hop,boom bap,jazz rap",0.369,0.781,4,-6.759,0,0.35,0.485,0,0.17,0.798,157.552,3,august,2021,2021-08-01
Months/august_2021.csv,2J4obtL5oOmstcOfq5UW3C,3Sz7ZnJQBIHsXLUSo0OQtM,Passing Out Pieces,Salad Days,Mac DeMarco,2014-04-01,167090,44,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:45:45Z,"edmonton indie,lo-fi indie",0.417,0.73,5,-6.774,1,0.0363,5.63e-4,3.31e-6,0.0766,0.43,81.179,4,august,2021,2021-08-01
Months/august_2021.csv,0McOOEVI11ks2PPOVZLou8,6aaMZ3fcfLv4tEbmY7bjRM,Hey Mista,The House Is Burning,Isaiah Rashad,2021-07-30,115862,63,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:45:50Z,"hip hop,rap,tennessee hip hop,underground hip hop",0.835,0.662,9,-6.573,1,0.166,0.00835,0.0202,0.0459,0.157,142.068,4,august,2021,2021-08-01
Months/august_2021.csv,23yTIWmlDPv9HHnwwzCNks,0US6t3wOzabccOupxTHl2S,New Age Blues,I See,Cam Cole,2019-11-01,257352,42,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:45:55Z,NA,0.293,0.778,4,-5.964,0,0.387,1.7e-4,2.85e-4,0.139,0.433,144.016,4,august,2021,2021-08-01
Months/august_2021.csv,7scrvMB2HL77DGpIPE44XS,6nB0iY1cjSY1KyhYyuIIKH,Lights On,LP1,FKA twigs,2014-08-12,264360,37,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:46:04Z,"afrofuturism,alternative r&b,art pop,dance pop,escape room,experimental r&b,pop,trip hop",0.28,0.453,11,-10.706,0,0.124,0.0791,1.29e-4,0.564,0.296,75.16,4,august,2021,2021-08-01
Months/august_2021.csv,6wimdClggXbqamkhOsyRQ9,48vDIufGC8ujPuBiTxY8dm,I Want What You Got,Lost in the Night,Palace,2014-10-20,242430,46,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:46:12Z,english indie rock,0.383,0.393,2,-9.357,1,0.0252,0.147,0.00511,0.142,0.177,88.127,4,august,2021,2021-08-01
Months/august_2021.csv,51dhTHnxNi215JiLXdyurb,163tK9Wjr9P9DmM0AVK7lm,Stoned at the Nail Salon,Solar Power,Lorde,2021-08-20,266432,74,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2021-09-02T16:46:18Z,"art pop,dance pop,electropop,metropopolis,nz pop,pop",0.466,0.113,2,-13.325,1,0.0414,0.947,7.53e-5,0.0986,0.104,125.369,4,august,2021,2021-08-01
Months/august_2022.csv,1yupbrI7ROhigIHpQBevPh,4MXUO7sVCaFgFjoTI5ox5c,Chicago,Illinois,Sufjan Stevens,2005-07-05,364613,61,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-09-03T19:55:35Z,"baroque pop,chamber pop,singer-songwriter",0.582,0.464,7,-9.657,1,0.0304,0.585,0,0.0892,0.446,124.97,4,august,2022,2022-08-01
Months/august_2022.csv,0UV5zxRMz6AO4ZwUOZNIKI,4mLJ3XfOM5FPjSAWdQ2Jk7,Where'd All the Time Go?,"Shame, Shame (Deluxe Edition)",Dr. Dog,2010-11-02,234800,77,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-09-03T19:55:35Z,"indie folk,indie rock,modern folk rock,modern rock,philly indie,rock,stomp and holler",0.454,0.82,2,-4.193,1,0.0567,0.132,9.69e-4,0.115,0.575,166.303,4,august,2022,2022-08-01
Months/august_2022.csv,4KROoGIaPaR1pBHPnR3bwC,5c3GLXai8YOMid29ZEuR9y,Pink Moon,Pink Moon,Nick Drake,1972-02-25,124000,70,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-09-03T19:55:35Z,"art rock,british folk,folk,folk rock,melancholia,rock,singer-songwriter",0.642,0.427,3,-8.471,1,0.0402,0.871,0.0904,0.124,0.404,82.344,4,august,2022,2022-08-01
Months/august_2022.csv,4ya5bXKg0io2TSpWkR39tf,50DjkxUjr341CAWEf6mEXS,紅眼睛,完美的呻吟,Sandee Chan,2000-12-01,268226,19,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-09-03T19:55:35Z,"chinese indie,mandopop,taiwan indie,taiwan pop,taiwan singer-songwriter",0.416,0.562,2,-5.852,1,0.0327,0.741,1.59e-6,0.065,0.0653,125.886,4,august,2022,2022-08-01
Months/august_2022.csv,403vzOZN0tETDpvFipkNIL,4uSftVc3FPWe6RJuMZNEe9,Sisyphus,My Finest Work Yet,Andrew Bird,2019-03-22,247493,60,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-09-03T19:55:35Z,"baroque pop,chamber pop,chicago indie,indie folk,indie pop,indie rock,melancholia,stomp and holler",0.631,0.792,0,-4.364,0,0.0427,0.23,3.17e-4,0.0756,0.462,82.901,4,august,2022,2022-08-01
Months/august_2022.csv,7C9shyOi32tv4BtDsFWXFR,0x0u0jCVf5Jf4DNh45XPXL,Cash Wednesday,Prom King,Skylar Spence,2015-09-18,150879,47,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-09-03T19:55:35Z,"future funk,vaporwave",0.659,0.748,1,-8.215,1,0.07,0.0505,0.308,0.0545,0.42,118.01,4,august,2022,2022-08-01
Months/august_2022.csv,1PIr7B9Z1AtMRF1nJursf0,4mLJ3XfOM5FPjSAWdQ2Jk7,I Only Wear Blue,"Shame, Shame (Deluxe Edition)",Dr. Dog,2010-11-02,223160,36,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-09-03T19:55:35Z,"indie folk,indie rock,modern folk rock,modern rock,philly indie,rock,stomp and holler",0.39,0.693,0,-6.19,1,0.0468,0.0651,0.00487,0.438,0.36,184.066,4,august,2022,2022-08-01
Months/august_2022.csv,4Fscv91xBl24LBihtEG1J1,4Sl3fpSDeo9cMb3ouKm0rV,Plantasy,Resavoir,Resavoir,2019-06-28,260026,44,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-09-03T19:55:35Z,"experimental jazz,indie soul",0.178,0.35,6,-14.386,1,0.044,0.85,0.898,0.0994,0.216,74.987,4,august,2022,2022-08-01
Months/august_2022.csv,3SCXho6442X069VN4Tpfeb,0oeUpvxWsC8bWS6SnpU8b9,Machinery,"Passive Me, Aggressive You (Remixes & B-Sides)",The Naked And Famous,2013-01-01,155333,13,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-09-03T19:55:35Z,"alternative dance,auckland indie,electropop,indietronica,kiwi rock,metropopolis,modern rock",0.565,0.816,9,-3.991,1,0.0275,0.00394,4.44e-6,0.314,0.181,95.051,4,august,2022,2022-08-01
Months/august_2022.csv,0hNVjU6JKydHts0SAjHCno,5c3GLXai8YOMid29ZEuR9y,One Of These Things First,Bryter Layter,Nick Drake,1970-03-06,290733,60,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-09-03T19:55:35Z,"art rock,british folk,folk,folk rock,melancholia,rock,singer-songwriter",0.604,0.37,4,-18.45,1,0.0362,0.836,0.346,0.0954,0.666,90.339,3,august,2022,2022-08-01
Months/august_2022.csv,5Wyy2JHaM8cKEN6YDC6C8O,12fRkVfO2fUsz1QHgDAG3g,Pressure To Party,Crushing,Julia Jacklin,2019-02-22,182306,47,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-09-03T19:55:35Z,"art pop,indie folk,indie pop,indie rock,sydney indie",0.483,0.81,4,-3.949,1,0.0366,1.24e-4,4.79e-5,0.118,0.382,141.906,4,august,2022,2022-08-01
Months/august_2022.csv,4S6PolgPZ5OLph314ww8Fg,4kIwETcbpuFgRukE8o7Opx,Eugene,Eugene,Arlo Parks,2020-02-11,221804,58,spotify:user:o9iu48e7ws8kgfo3vhka0wi39,2022-09-03T19:55:35Z,"alternative r&b,indie soul,uk contemporary r&b",0.606,0.589,7,-7.194,0,0.0456,0.75,0.0102,0.0922,0.889,174.285,4,august,2022,2022-08-01
